open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_vol,taker_quote_vol,ignore
2020-06-22 23:00,9679.68,9700,9666.62,9690.02,13.9286,00:00.0,134815.6768,305,6.203794,60079.1781,0
2020-06-23 0:00,9692.2,9719,9656.44,9663.61,25.150981,00:00.0,243807.3926,522,10.937115,106104.8898,0
2020-06-23 1:00,9665,9665,9609.5,9639.23,23.873143,00:00.0,230080.0246,441,12.524304,120710.7462,0
2020-06-23 2:00,9644.57,9652.09,9622.51,9646.18,11.461608,00:00.0,110497.292,268,5.79392,55856.9219,0
2020-06-23 3:00,9639.6,9656.77,9628.59,9656.77,3.786031,00:00.0,36509.1842,183,3.267467,31512.1338,0
2020-06-23 4:00,9655.6,9660.46,9625.12,9627.79,4.763549,00:00.0,45945.318,227,4.295947,41440.1496,0
2020-06-23 5:00,9623.85,9647.56,9620,9626.08,10.143972,00:00.0,97682.4241,311,7.179852,69134.105,0
2020-06-23 6:00,9626.08,9639.9,9620.25,9630.6,6.963667,00:00.0,67061.2741,203,4.096586,39460.6377,0
2020-06-23 7:00,9632.56,9662.42,9623.33,9662.16,4.185556,00:00.0,40362.345,183,3.906202,37670.5588,0
2020-06-23 8:00,9662.5,9664.78,9583.62,9611.09,10.618498,00:00.0,102082.1689,234,1.763142,16944.8167,0
2020-06-23 9:00,9611.09,9616.7,9578,9609,6.768953,00:00.0,64968.2427,181,3.784626,36333.6311,0
2020-06-23 10:00,9598.96,9608.04,9583.25,9590.12,3.240173,00:00.0,31093.0798,144,1.464987,14057.9812,0
2020-06-23 11:00,9589.19,9647.41,9589.19,9644.31,8.140915,00:00.0,78311.1343,213,6.795344,65356.8956,0
2020-06-23 12:00,9633.81,9650,9621.46,9643,6.202832,00:00.0,59787.4911,221,3.727066,35916.0419,0
2020-06-23 13:00,9643,9649.53,9616.44,9639.62,16.99774,00:00.0,163797.7088,253,4.99755,48142.8228,0
2020-06-23 14:00,9639.62,9670.72,9629.9,9645.31,20.122421,00:00.0,194140.4092,323,8.5916,82905.9417,0
2020-06-23 15:00,9644.82,9694.51,9633.04,9692.17,9.372044,00:00.0,90632.4326,255,4.667371,45149.4961,0
2020-06-23 16:00,9691.99,9694,9656.6,9666.76,19.489044,00:00.0,188574.8436,342,6.460456,62523.7424,0
2020-06-23 17:00,9666.31,9674.7,9639.46,9667.98,9.983795,00:00.0,96391.9288,376,4.006848,38693.1938,0
2020-06-23 18:00,9669.41,9680,9646.09,9659.67,10.814786,00:00.0,104463.6354,254,5.254499,50723.1837,0
2020-06-23 19:00,9656.93,9666.51,9645.63,9647.78,12.288518,00:00.0,118708.4325,247,8.466942,81799.8909,0
2020-06-23 20:00,9647.26,9663.8,9630.94,9630.94,5.911824,00:00.0,57044.4395,285,2.894905,27936.4487,0
2020-06-23 21:00,9630,9649.97,9592.06,9649.94,10.336099,00:00.0,99484.154,364,4.559237,43935.5964,0
2020-06-23 22:00,9649.49,9650,9593.68,9609.69,24.943523,00:00.0,240135.9279,397,13.876442,133720.8936,0
2020-06-23 23:00,9610.32,9622.35,9595.64,9621.54,17.891326,00:00.0,171952.2818,273,3.223362,30985.028,0
2020-06-24 0:00,9626.01,9645.67,9619.98,9620.24,13.7975,00:00.0,132873.7726,161,4.613479,44432.7967,0
2020-06-24 1:00,9628.35,9649.48,9603.91,9649.46,7.084719,00:00.0,68169.3978,139,2.705818,26062.9848,0
2020-06-24 2:00,9643.94,9660.99,9640,9658.69,7.99957,00:00.0,77177.842,169,3.917553,37799.5384,0
2020-06-24 3:00,9658.99,9658.99,9640,9644.5,12.24215,00:00.0,118131.4452,199,6.188896,59745.3998,0
2020-06-24 4:00,9644.5,9658.25,9641,9650,4.600526,00:00.0,44388.9401,88,4.193854,40465.0571,0
2020-06-24 5:00,9650,9656.68,9637,9640.76,9.279895,00:00.0,89500.3256,140,4.66862,45036.8821,0
2020-06-24 6:00,9640.76,9662.99,9640.49,9652.64,3.509237,00:00.0,33869.825,127,1.635296,15784.8947,0
2020-06-24 7:00,9654.48,9654.85,9490,9504.09,38.155978,00:00.0,365050.7539,652,8.344509,79893.8756,0
2020-06-24 8:00,9504.94,9536,9479.5,9524.8,9.821652,00:00.0,93375.1815,161,3.586238,34150.8074,0
2020-06-24 9:00,9513.4,9525.93,9490.33,9512.05,7.612593,00:00.0,72367.7321,166,5.771365,54875.0331,0
2020-06-24 10:00,9512.59,9513.87,9304,9367.22,42.745465,00:00.0,401864.4453,742,12.105299,113789.6379,0
2020-06-24 11:00,9364,9398.27,9313.56,9318.95,19.435815,00:00.0,181901.7907,447,6.976791,65342.3061,0
2020-06-24 12:00,9313,9384,9255,9383.99,28.400454,00:00.0,265441.2762,475,17.551228,164253.9308,0
2020-06-24 13:00,9382.25,9420.33,9332.19,9345.64,12.363945,00:00.0,115955.2223,332,3.971037,37275.0278,0
2020-06-24 14:00,9338.14,9355.49,9282.37,9290.52,28.231592,00:00.0,263090.0958,569,11.00845,102680.908,0
2020-06-24 15:00,9289.54,9316,9195,9240,67.238539,00:00.0,622573.1105,813,30.524828,282629.6418,0
2020-06-24 16:00,9240.2,9310,9228.86,9296.51,37.50692,00:00.0,348011.792,614,23.439103,217532.2028,0
2020-06-24 17:00,9294.5,9309.53,9270.42,9280.97,22.453982,00:00.0,208747.3193,602,8.939549,83096.3344,0
2020-06-24 18:00,9296.97,9323.01,9290.34,9305.75,15.456236,00:00.0,143898.3931,333,10.805858,100582.521,0
2020-06-24 19:00,9305.84,9330.99,9282.17,9292.78,19.555515,00:00.0,182176.5791,307,9.409486,87662.1887,0
2020-06-24 20:00,9292.78,9314.84,9278.99,9291.38,15.233907,00:00.0,141701.9269,311,7.942682,73914.4362,0
2020-06-24 21:00,9290.42,9295.63,9220,9263.99,23.205157,00:00.0,214497.7148,465,8.213901,75962.6246,0
2020-06-24 22:00,9265.63,9290.25,9255.45,9290.25,12.365851,00:00.0,114708.4948,365,10.520275,97596.1816,0
2020-06-24 23:00,9290.95,9311.99,9266.54,9286.65,16.676837,00:00.0,154939.4987,330,9.557765,88836.7826,0
2020-06-25 0:00,9286.74,9289.42,9234.73,9258.32,11.287419,00:00.0,104543.1129,263,3.968656,36780.3704,0
2020-06-25 1:00,9259.22,9291.48,9258.75,9266.26,6.305215,00:00.0,58524.5839,158,1.357589,12593.2616,0
2020-06-25 2:00,9269.42,9271.7,9217.78,9240.24,20.957861,00:00.0,193777.1305,404,6.716336,62107.461,0
2020-06-25 3:00,9242.15,9242.15,8988.05,9088.89,153.256109,00:00.0,1392790.1,1893,55.672912,505699.9427,0
2020-06-25 4:00,9089.54,9142.83,9080.47,9109.48,29.76514,00:00.0,271312.766,480,19.680605,179385.6072,0
2020-06-25 5:00,9109.5,9187.42,9095.14,9172.14,9.409941,00:00.0,86084.8725,266,4.82937,44190.2355,0
2020-06-25 6:00,9169.48,9185.04,9155,9176.74,11.517392,00:00.0,105606.1177,181,4.581846,42048.4362,0
2020-06-25 7:00,9176,9176,9134.02,9160.09,13.257673,00:00.0,121394.7406,315,4.070711,37299.401,0
2020-06-25 8:00,9161.17,9318,9161.17,9291.27,28.421028,00:00.0,262780.4404,499,17.366811,160440.2132,0
2020-06-25 9:00,9300.95,9300.95,9243.07,9243.07,15.793714,00:00.0,146422.9483,218,9.536982,88436.7682,0
2020-06-25 10:00,9257.58,9275.07,9248.41,9261.19,6.939441,00:00.0,64295.8383,141,3.801192,35223.4755,0
2020-06-25 11:00,9265.08,9285,9248.25,9254.75,3.710208,00:00.0,34386.0566,160,1.715472,15902.8273,0
2020-06-25 12:00,9254.7,9254.7,9156.54,9176.7,37.337707,00:00.0,342967.6207,467,12.642615,116105.1923,0
2020-06-25 13:00,9177.16,9230.91,9161.12,9183,9.289276,00:00.0,85513.8212,287,5.791176,53303.3293,0
2020-06-25 14:00,9194.17,9258.96,9194.17,9247.72,26.720588,00:00.0,246841.3195,238,17.72999,163872.6957,0
2020-06-25 15:00,9247.25,9248.56,9212.47,9230.57,9.915871,00:00.0,91500.8373,193,4.905216,45269.2251,0
2020-06-25 16:00,9228.33,9288.86,9204.88,9285,18.457347,00:00.0,170691.1087,254,12.505817,115784.2194,0
2020-06-25 17:00,9284.75,9290,9256.5,9269.29,10.520759,00:00.0,97540.9569,196,7.123357,66055.1518,0
2020-06-25 18:00,9277.47,9281.89,9241.01,9246.58,10.300269,00:00.0,95341.1202,348,3.566697,33032.1825,0
2020-06-25 19:00,9246.83,9290,9237,9286.99,29.014147,00:00.0,268872.854,268,14.970782,138996.0502,0
2020-06-25 20:00,9287,9296.53,9269.2,9281.07,20.681592,00:00.0,191962.2024,474,9.461608,87843.4736,0
2020-06-25 21:00,9279.98,9335.86,9278.9,9300.28,38.212529,00:00.0,355459.8383,485,23.330336,217089.8415,0
2020-06-25 22:00,9300.84,9307.94,9215,9253.28,35.729029,00:00.0,330318.1911,421,8.907918,82348.6327,0
2020-06-25 23:00,9253.06,9256.16,9230.28,9238.33,5.37558,00:00.0,49680.1613,138,2.632789,24344.9036,0
2020-06-26 0:00,9246.21,9283,9180.82,9282.19,27.625018,00:00.0,254612.0959,395,10.029205,92562.4255,0
2020-06-26 1:00,9275.53,9292.92,9242.9,9247.75,5.881887,00:00.0,54497.0786,264,2.250615,20857.4895,0
2020-06-26 2:00,9245.87,9252.75,9228.82,9251.38,6.200403,00:00.0,57300.8581,273,1.725638,15942.133,0
2020-06-26 3:00,9251.38,9251.38,9225,9241,10.483578,00:00.0,96793.1933,161,7.065645,65226.9033,0
2020-06-26 4:00,9241,9257.78,9225,9255.81,12.474516,00:00.0,115222.6322,210,8.248891,76186.0012,0
2020-06-26 5:00,9256.34,9261.99,9194.89,9212.83,13.744716,00:00.0,126709.2272,349,6.738389,62118.6309,0
2020-06-26 6:00,9210.35,9223.53,9186,9206.65,10.639527,00:00.0,97902.4455,240,3.088501,28440.8387,0
2020-06-26 7:00,9206.62,9206.62,9084.33,9120.8,44.938135,00:00.0,410001.3465,677,11.964868,109133.5146,0
2020-06-26 8:00,9122,9146.25,9100,9117.21,4.227414,00:00.0,38564.8555,208,1.587273,14475.6161,0
2020-06-26 9:00,9110.26,9221,9083.01,9195.09,12.333633,00:00.0,112873.7497,293,8.148249,74638.7212,0
2020-06-26 10:00,9200.74,9239.56,9189.47,9202.72,10.705264,00:00.0,98601.9699,273,3.426988,31574.64,0
2020-06-26 11:00,9203.7,9213.02,9142.73,9171.8,17.054949,00:00.0,156630.6896,265,2.769371,25451.2302,0
2020-06-26 12:00,9171.8,9208.71,9171.8,9196.97,11.168138,00:00.0,102695.8871,290,7.445022,68457.602,0
2020-06-26 13:00,9200.19,9226,9134.07,9146.68,25.082986,00:00.0,230054.904,394,9.525461,87423.405,0
2020-06-26 14:00,9142.41,9144.61,9030.89,9078.92,46.08972,00:00.0,418314.5556,776,20.865633,189528.0707,0
2020-06-26 15:00,9074.33,9191.43,9071.13,9141.72,20.987394,00:00.0,191787.553,514,17.276578,157872.2218,0
2020-06-26 16:00,9142.62,9150.52,9085.71,9147.88,24.680158,00:00.0,225193.1648,721,17.580037,160468.2882,0
2020-06-26 17:00,9140.58,9167.15,9139.33,9147.42,16.45335,00:00.0,150675.3663,264,8.292127,75938.6354,0
2020-06-26 18:00,9146.96,9175,9130.64,9130.64,10.819611,00:00.0,98996.4248,284,4.36202,39912.7986,0
2020-06-26 19:00,9142.57,9162.74,9125.17,9162.5,14.630088,00:00.0,133895.1125,356,8.931812,81779.7924,0
2020-06-26 20:00,9163,9205,9163,9188.83,23.860279,00:00.0,219104.4143,373,13.651487,125376.7257,0
2020-06-26 21:00,9192.6,9202,9167.01,9177.27,9.992454,00:00.0,91752.3451,196,4.792792,44023.4024,0
2020-06-26 22:00,9171.99,9199.06,9154,9170.43,7.537843,00:00.0,69179.4833,213,5.880312,53964.463,0
2020-06-26 23:00,9170.43,9173.77,9143.11,9152.2,16.030866,00:00.0,146688.5165,234,1.568801,14371.6396,0
2020-06-27 0:00,9153.65,9160.03,9103.33,9132.54,9.767019,00:00.0,89109.1364,287,3.900362,35615.4672,0
2020-06-27 1:00,9133,9144.8,9090.5,9141.55,12.858948,00:00.0,117136.3763,281,4.148493,37850.1904,0
2020-06-27 2:00,9144.82,9144.99,9101.93,9127.47,4.888291,00:00.0,44546.9268,123,1.224473,11169.4733,0
2020-06-27 3:00,9130.02,9176.09,9119.48,9150.73,4.022136,00:00.0,36803.4011,247,3.040578,27831.7538,0
2020-06-27 4:00,9154.41,9160.3,9123.01,9149.99,10.012019,00:00.0,91500.42,138,4.383836,40053.2439,0
2020-06-27 5:00,9145.31,9160.95,9137.96,9154.1,2.680426,00:00.0,24522.4756,73,1.722972,15762.3245,0
2020-06-27 6:00,9159,9182,9143.08,9176.16,4.051239,00:00.0,37147.4699,234,1.099498,10077.9619,0
2020-06-27 7:00,9173.79,9174.03,9158.53,9163.97,1.555493,00:00.0,14254.779,65,0.445637,4084.1354,0
2020-06-27 8:00,9166.98,9188.99,9150,9150,4.65373,00:00.0,42716.2019,114,2.431862,22334.0432,0
2020-06-27 9:00,9151.49,9160.22,9131,9134.21,3.644351,00:00.0,33339.9262,101,2.576737,23581.8708,0
2020-06-27 10:00,9134.6,9159.2,9129.76,9135.11,6.080306,00:00.0,55605.0995,131,3.377751,30907.5787,0
2020-06-27 11:00,9135.03,9179.3,9125.54,9155.41,2.850202,00:00.0,26074.0915,128,2.039157,18654.6034,0
2020-06-27 12:00,9159.82,9167.93,9142.62,9153.01,2.38489,00:00.0,21824.8128,114,0.395152,3617.1694,0
2020-06-27 13:00,9156.41,9169.56,9136,9146.2,4.165747,00:00.0,38138.0277,97,2.907284,26615.2686,0
2020-06-27 14:00,9149.77,9154.54,9117.62,9144.06,6.572755,00:00.0,60094.593,206,2.059036,18827.4655,0
2020-06-27 15:00,9143.76,9153,9105.27,9123.18,6.021432,00:00.0,54999.3337,157,2.707687,24745.3369,0
2020-06-27 16:00,9124.46,9128.46,9058.13,9090.41,21.835815,00:00.0,198461.0265,313,4.656607,42333.7869,0
2020-06-27 17:00,9086.63,9134.84,9055,9078.75,15.548411,00:00.0,141371.4729,406,8.248394,75012.9717,0
2020-06-27 18:00,9071.11,9100.05,9062.28,9084.36,8.608402,00:00.0,78176.8159,227,4.034241,36643.0481,0
2020-06-27 19:00,9084.58,9095.99,8830.88,8919.82,91.307824,00:00.0,816706.3724,1349,32.412366,290031.2012,0
2020-06-27 20:00,8919.13,8980.01,8891.01,8947.76,45.355049,00:00.0,405846.3424,782,22.753974,203669.5016,0
2020-06-27 21:00,8946.39,9082.2,8935,9054,39.503878,00:00.0,356798.5904,522,26.1567,236240.192,0
2020-06-27 22:00,9055.7,9069.02,8957.29,8959.64,35.652203,00:00.0,321167.8709,412,13.468854,121568.5708,0
2020-06-27 23:00,8964.08,9033.02,8939.12,9005.66,17.540334,00:00.0,157610.5457,292,6.012366,54083.6408,0
2020-06-28 0:00,9001.75,9001.75,8950,8967.5,19.447758,00:00.0,174372.8421,194,11.258128,100883.8527,0
2020-06-28 1:00,8977.02,8980.15,8947.42,8947.44,6.910993,00:00.0,61911.5348,212,3.648264,32679.5051,0
2020-06-28 2:00,8968.39,8978.27,8939.93,8971.86,7.240099,00:00.0,64858.9414,150,6.234235,55856.4504,0
2020-06-28 3:00,8969.22,8983.99,8930.16,8960.93,9.932239,00:00.0,88931.8306,126,4.675148,41868.7694,0
2020-06-28 4:00,8960.93,8972.11,8947.11,8960.88,6.592964,00:00.0,59058.8716,102,4.987764,44681.8743,0
2020-06-28 5:00,8961.55,8972.24,8954.98,8963.35,4.788928,00:00.0,42923.1292,114,3.433219,30773.0099,0
2020-06-28 6:00,8953.91,9014.89,8953.84,9011.14,12.13296,00:00.0,109063.9736,320,7.231856,64972.5846,0
2020-06-28 7:00,9010.68,9022.99,8984.24,9020.01,7.396022,00:00.0,66552.9529,177,1.890816,17018.3521,0
2020-06-28 8:00,9013.25,9067,8998.07,9050.82,7.075779,00:00.0,63841.4765,179,2.385614,21562.403,0
2020-06-28 9:00,9056.77,9071.37,9043.32,9069.9,2.717602,00:00.0,24616.6363,163,1.355362,12280.0264,0
2020-06-28 10:00,9069.58,9074.61,9047.77,9051.39,6.777942,00:00.0,61392.5551,158,2.727425,24705.1535,0
2020-06-28 11:00,9053.81,9069.27,9039.3,9044.06,5.018822,00:00.0,45421.2277,186,1.622828,14702.1729,0
2020-06-28 12:00,9050.64,9057.59,9016,9049.6,8.323768,00:00.0,75184.0598,178,1.957067,17683.524,0
2020-06-28 13:00,9049.6,9056.24,9035.9,9048.38,7.876763,00:00.0,71260.1335,169,4.095789,37070.6546,0
2020-06-28 14:00,9053.4,9167,9049.41,9155.17,19.504606,00:00.0,177936.777,435,11.267771,102815.7509,0
2020-06-28 15:00,9153.36,9155.63,9133.27,9154.96,5.145105,00:00.0,47036.4009,200,3.085079,28196.9907,0
2020-06-28 16:00,9155.63,9187.73,9138.53,9138.78,16.675643,00:00.0,152893.8254,251,5.111702,46838.6409,0
2020-06-28 17:00,9147.2,9152.96,9112.01,9149.99,15.612832,00:00.0,142546.5855,318,3.216543,29392.8596,0
2020-06-28 18:00,9152.89,9166.6,9144.14,9147.55,11.941417,00:00.0,109287.583,271,6.230782,57036.1646,0
2020-06-28 19:00,9149.99,9164.57,9103,9109.64,9.818112,00:00.0,89764.5396,266,5.661198,51783.0293,0
2020-06-28 20:00,9100.1,9137.41,9096,9113.71,13.754116,00:00.0,125401.285,247,8.239157,75115.9046,0
2020-06-28 21:00,9113.35,9129.55,9087.06,9126.35,11.087146,00:00.0,100998.3487,241,7.816527,71243.6929,0
2020-06-28 22:00,9124.98,9126.77,9075.01,9094.94,9.660803,00:00.0,87822.8261,195,2.615693,23797.0998,0
2020-06-28 23:00,9100.17,9125,9090.79,9117,6.152172,00:00.0,56050.4548,151,3.25891,29677.3409,0
2020-06-29 0:00,9117.01,9126.13,9091.81,9115.1,5.932895,00:00.0,54055.7748,138,2.605164,23728.6719,0
2020-06-29 1:00,9115.1,9132.99,9111.85,9132.61,5.397643,00:00.0,49264.5707,193,2.244804,20493.0511,0
2020-06-29 2:00,9132.58,9135.99,9116.91,9119.62,5.927547,00:00.0,54123.2438,198,2.886319,26353.5892,0
2020-06-29 3:00,9115.01,9118.73,9080.01,9095.61,6.882612,00:00.0,62598.4701,153,0.551995,5021.984,0
2020-06-29 4:00,9091,9115.92,9081.64,9108.36,3.082026,00:00.0,28061.6351,110,1.148332,10453.7781,0
2020-06-29 5:00,9102.31,9124.71,9096.15,9108.16,9.479621,00:00.0,86344.8681,104,6.407846,58348.1093,0
2020-06-29 6:00,9105.67,9106.42,9065.01,9073.88,9.891616,00:00.0,89767.8134,157,0.542819,4936.3694,0
2020-06-29 7:00,9077.56,9097.32,9052.72,9084.89,5.500449,00:00.0,49926.9749,122,3.135951,28489.6767,0
2020-06-29 8:00,9075.43,9082.29,9045.45,9082.08,10.529545,00:00.0,95447.0948,155,6.126917,55577.2888,0
2020-06-29 9:00,9080.03,9125,9069.25,9125,8.243383,00:00.0,74956.1933,138,3.367033,30657.2208,0
2020-06-29 10:00,9125.6,9128.73,9091.82,9100.72,2.256248,00:00.0,20544.219,72,1.30812,11904.8825,0
2020-06-29 11:00,9098.39,9102.44,9060.65,9083.45,9.718143,00:00.0,88210.4028,239,3.614902,32836.7313,0
2020-06-29 12:00,9083.9,9111.54,9075.49,9096.72,11.829733,00:00.0,107588.0535,214,9.725565,88467.1932,0
2020-06-29 13:00,9095.15,9095.15,9010,9038.62,30.619094,00:00.0,276521.5906,433,10.837883,97759.9075,0
2020-06-29 14:00,9038.99,9084,9037.58,9054.75,24.898699,00:00.0,225881.9911,480,18.952842,171962.8346,0
2020-06-29 15:00,9057.35,9126.54,9056.11,9118.49,17.435043,00:00.0,158378.2094,248,10.018834,91033.5862,0
2020-06-29 16:00,9116.38,9146.34,9092.01,9110.69,14.224092,00:00.0,129646.1223,277,3.883114,35423.2006,0
2020-06-29 17:00,9110.69,9153,9102.64,9153,15.324443,00:00.0,139825.8784,289,5.362515,48974.5073,0
2020-06-29 18:00,9154,9170,9132,9141.04,16.486795,00:00.0,150906.9372,248,9.259122,84788.2214,0
2020-06-29 19:00,9138.86,9156.75,9117.97,9153.9,29.840932,00:00.0,272650.82,248,18.811876,171963.9906,0
2020-06-29 20:00,9156.05,9198.06,9145.77,9175.42,41.083381,00:00.0,376733.6099,458,31.570692,289535.1054,0
2020-06-29 21:00,9181.62,9230,9181.62,9210.83,31.566218,00:00.0,290754.9424,422,24.065308,221639.5527,0
2020-06-29 22:00,9213.12,9233,9180,9189.7,20.010157,00:00.0,184141.5825,263,11.067594,101755.6274,0
2020-06-29 23:00,9186.56,9193.45,9163.42,9183.34,14.531621,00:00.0,133374.7358,311,6.263119,57520.6834,0
2020-06-30 0:00,9190.54,9199.45,9167.7,9176.61,14.966945,00:00.0,137338.3253,348,9.980255,91586.5262,0
2020-06-30 1:00,9174.43,9198.46,9158,9198.46,9.007765,00:00.0,82660.0973,190,6.085575,55866.6225,0
2020-06-30 2:00,9198.46,9198.46,9170.61,9182.58,0.706055,00:00.0,6481.4901,75,0.523472,4805.4246,0
2020-06-30 3:00,9177.61,9180.77,9160.56,9160.56,3.307026,00:00.0,30319.02,115,1.70832,15666.2796,0
2020-06-30 4:00,9160.59,9174.36,9156.01,9158,3.53673,00:00.0,32414.3414,108,2.242653,20556.1415,0
2020-06-30 5:00,9156,9161.94,9117.11,9127.99,23.402983,00:00.0,214002.4638,257,5.911022,54020.2424,0
2020-06-30 6:00,9123.47,9144.17,9111.7,9143.23,4.742252,00:00.0,43277.9182,163,3.625373,33090.1635,0
2020-06-30 7:00,9145.17,9146.83,9124.39,9136.7,5.793895,00:00.0,52928.9592,132,0.474156,4330.0011,0
2020-06-30 8:00,9140.16,9140.88,9113.06,9123.21,3.441535,00:00.0,31402.0292,96,2.938931,26818.2367,0
2020-06-30 9:00,9131.05,9165.66,9130.02,9153.18,2.649152,00:00.0,24262.4147,79,1.760801,16122.3896,0
2020-06-30 10:00,9154.53,9164.52,9142.67,9150.25,6.03559,00:00.0,55273.012,98,1.774448,16259.3995,0
2020-06-30 11:00,9147.9,9158.47,9128.29,9147.98,5.864773,00:00.0,53608.0324,155,2.283,20869.0645,0
2020-06-30 12:00,9146.41,9146.41,9111.7,9119.55,6.570704,00:00.0,59970.0705,188,3.01277,27515.7136,0
2020-06-30 13:00,9116.44,9148.1,9061.51,9129.25,21.394282,00:00.0,194874.0703,461,8.885775,80993.992,0
2020-06-30 14:00,9129.77,9180.23,9126.23,9180.23,5.710304,00:00.0,52265.8589,187,3.015465,27614.9499,0
2020-06-30 15:00,9178.58,9190,9158.14,9167.09,19.633245,00:00.0,180096.9366,275,9.96473,91445.0553,0
2020-06-30 16:00,9166.97,9176.54,9151.52,9161.85,12.751022,00:00.0,116876.189,249,5.46918,50156.7502,0
2020-06-30 17:00,9176.13,9176.13,9122,9144.37,26.436465,00:00.0,241914.7993,423,17.020969,155767.067,0
2020-06-30 18:00,9144.37,9147.57,9126.76,9126.76,4.016135,00:00.0,36699.7703,180,1.29985,11880.6232,0
2020-06-30 19:00,9127.74,9150.95,9089.94,9140.44,16.236891,00:00.0,148213.2389,323,6.727035,61441.8458,0
2020-06-30 20:00,9133,9152.28,9127.41,9145.36,3.007377,00:00.0,27483.6143,98,1.478967,13517.4177,0
2020-06-30 21:00,9149.85,9169.79,9145.35,9163.92,9.21119,00:00.0,84379.123,242,8.342637,76422.7291,0
2020-06-30 22:00,9162.51,9164.2,9118.18,9133.11,13.189297,00:00.0,120555.4077,321,7.489084,68470.0773,0
2020-06-30 23:00,9131.96,9155.42,9128.28,9138.84,10.368185,00:00.0,94853.1844,208,7.997617,73186.1735,0
2020-07-01 0:00,9137.3,9139.97,9086,9121.6,21.215791,00:00.0,193166.0762,458,5.608218,51097.5183,0
2020-07-01 1:00,9122.16,9128,9100,9123.45,4.241379,00:00.0,38655.5152,130,1.437891,13102.7622,0
2020-07-01 2:00,9123.45,9146.11,9112.66,9128.5,14.834025,00:00.0,135431.5681,232,3.904287,35646.2881,0
2020-07-01 3:00,9132.69,9137.75,9111.47,9137.75,3.858762,00:00.0,35230.6477,147,1.197174,10928.7414,0
2020-07-01 4:00,9137.18,9159,9137.18,9148.61,15.492476,00:00.0,141787.7784,242,8.967633,82050.4966,0
2020-07-01 5:00,9148.15,9152.78,9129.9,9140.55,7.309155,00:00.0,66825.5826,198,3.931005,35941.2575,0
2020-07-01 6:00,9139.6,9145.29,9124.39,9132.22,3.912867,00:00.0,35746.7171,157,2.289914,20924.0341,0
2020-07-01 7:00,9130.53,9151.92,9130.27,9130.27,4.124229,00:00.0,37683.2837,52,3.102078,28334.6143,0
2020-07-01 8:00,9131.42,9194.28,9131.42,9164.43,14.114036,00:00.0,129466.1021,238,9.601057,88074.7327,0
2020-07-01 9:00,9175.05,9181.21,9151.98,9165.97,6.2293,00:00.0,57066.3463,166,1.258665,11532.6036,0
2020-07-01 10:00,9166.65,9175.09,9141.68,9145.1,5.623963,00:00.0,51491.7527,154,1.117121,10233.4147,0
2020-07-01 11:00,9146.54,9161.86,9134,9161.83,5.717654,00:00.0,52296.3743,129,3.424231,31325.2213,0
2020-07-01 12:00,9161.83,9168.83,9134.91,9168.83,10.880852,00:00.0,99606.4734,168,4.951412,45297.3576,0
2020-07-01 13:00,9167.93,9254,9153.06,9208.47,49.049546,00:00.0,451893.314,607,33.59343,309503.8481,0
2020-07-01 14:00,9210.96,9244.03,9208.65,9217.92,14.878234,00:00.0,137301.5747,445,7.575298,69908.8036,0
2020-07-01 15:00,9218.85,9266,9218.19,9266,13.269529,00:00.0,122576.7434,265,9.474946,87511.2484,0
2020-07-01 16:00,9267,9297.77,9240.16,9287.44,16.482419,00:00.0,152912.4083,485,8.231425,76355.6889,0
2020-07-01 17:00,9291.4,9294,9265,9280.57,33.049266,00:00.0,306696.3175,769,10.389291,96416.4119,0
2020-07-01 18:00,9286.93,9287.36,9241.6,9254.5,19.215745,00:00.0,178001.1709,424,11.947266,110699.6482,0
2020-07-01 19:00,9257.24,9279.09,9243.47,9246.34,14.280291,00:00.0,132331.2998,301,7.826163,72496.9983,0
2020-07-01 20:00,9243.47,9262.86,9239,9240.04,10.069175,00:00.0,93139.2826,258,4.275282,39551.777,0
2020-07-01 21:00,9239.45,9250.23,9227,9240,13.434696,00:00.0,124126.05,294,7.148353,66045.949,0
2020-07-01 22:00,9240,9246.67,9220,9246.13,11.65574,00:00.0,107636.9487,226,7.29834,67403.9022,0
2020-07-01 23:00,9246.13,9254.08,9231.16,9240.52,22.162096,00:00.0,204886.0441,268,7.294825,67416.2844,0
2020-07-02 0:00,9237.47,9251.83,9226.51,9232.06,9.932787,00:00.0,91778.5421,336,4.636112,42851.4367,0
2020-07-02 1:00,9228.17,9251.69,9223.16,9251.69,6.732924,00:00.0,62200.3521,314,4.005405,37003.3609,0
2020-07-02 2:00,9249.55,9266.25,9245.47,9245.54,7.432207,00:00.0,68767.1313,188,3.66766,33947.1201,0
2020-07-02 3:00,9245,9255.47,9235.1,9239.57,7.024517,00:00.0,64911.6486,185,2.24887,20786.2482,0
2020-07-02 4:00,9239.57,9250.39,9232.79,9241.38,14.631567,00:00.0,135223.5365,247,8.54375,78964.8885,0
2020-07-02 5:00,9240.88,9255.71,9206.31,9211.37,12.975483,00:00.0,119719.6724,226,3.94301,36370.4231,0
2020-07-02 6:00,9211.17,9215.73,9178.55,9206.59,21.731453,00:00.0,199771.6647,387,8.920997,82021.8617,0
2020-07-02 7:00,9200.21,9216.65,9200.04,9213.11,18.264038,00:00.0,168191.1871,218,15.710306,144675.4113,0
